YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2019,6,19,10,401.52
2019,6,19,11,495.23
2019,6,19,12,469.41
2019,6,19,13,339.91
2019,6,19,14,374.73
2019,6,19,15,301.89
2019,6,19,16,189.23
2019,6,19,17,74.89
2019,6,19,18,0.0
2019,6,19,19,0.0
2019,6,19,20,0.0
2019,6,19,21,0.0
2019,6,19,22,0.0
2019,6,19,23,0.0
2019,6,20,0,0.0
2019,6,20,1,0.0
2019,6,20,2,0.0
2019,6,20,3,0.0
2019,6,20,4,0.0
2019,6,20,5,0.0
2019,6,20,6,37.16
2019,6,20,7,109.07
2019,6,20,8,191.73
2019,6,20,9,272.56
2019,6,20,10,229.09
2019,6,20,11,217.31
2019,6,20,12,242.91
2019,6,20,13,224.92
2019,6,20,14,247.8
2019,6,20,15,255.7
2019,6,20,16,166.16
2019,6,20,17,55.77
2019,6,20,18,0.0
2019,6,20,19,0.0
2019,6,20,20,0.0
2019,6,20,21,0.0
2019,6,20,22,0.0
2019,6,20,23,0.0
2019,6,21,0,0.0
2019,6,21,1,0.0
2019,6,21,2,0.0
2019,6,21,3,0.0
2019,6,21,4,0.0
2019,6,21,5,0.0
2019,6,21,6,35.88
2019,6,21,7,106.42
2019,6,21,8,223.51
2019,6,21,9,330.09
2019,6,21,10,431.6
2019,6,21,11,499.03
2019,6,21,12,505.98
2019,6,21,13,515.75
2019,6,21,14,485.23
2019,6,21,15,335.21
2019,6,21,16,175.11
2019,6,21,17,54.89
2019,6,21,18,0.0
2019,6,21,19,0.0
2019,6,21,20,0.0
2019,6,21,21,0.0
2019,6,21,22,0.0
2019,6,21,23,0.0
2019,6,22,0,0.0
2019,6,22,1,0.0
2019,6,22,2,0.0
2019,6,22,3,0.0
2019,6,22,4,0.0
2019,6,22,5,0.0
2019,6,22,6,19.35
2019,6,22,7,76.71
2019,6,22,8,141.8
2019,6,22,9,239.45
2019,6,22,10,200.6
2019,6,22,11,251.11
2019,6,22,12,312.43
2019,6,22,13,390.5
2019,6,22,14,394.81
2019,6,22,15,255.76
2019,6,22,16,130.89
2019,6,22,17,44.82
2019,6,22,18,0.0
2019,6,22,19,0.0
2019,6,22,20,0.0
2019,6,22,21,0.0
2019,6,22,22,0.0
2019,6,22,23,0.0
2019,6,23,0,0.0
2019,6,23,1,0.0
2019,6,23,2,0.0
2019,6,23,3,0.0
2019,6,23,4,0.0
2019,6,23,5,0.0
2019,6,23,6,19.74
2019,6,23,7,63.07
2019,6,23,8,85.27
2019,6,23,9,123.41
2019,6,23,10,137.29
2019,6,23,11,174.88
2019,6,23,12,184.34
2019,6,23,13,220.22
2019,6,23,14,151.72
2019,6,23,15,110.88
2019,6,23,16,65.74
2019,6,23,17,66.09
2019,6,23,18,0.0
2019,6,23,19,0.0
2019,6,23,20,0.0
2019,6,23,21,0.0
2019,6,23,22,0.0
2019,6,23,23,0.0
2019,6,24,0,0.0
2019,6,24,1,0.0
2019,6,24,2,0.0
2019,6,24,3,0.0
2019,6,24,4,0.0
2019,6,24,5,0.0
2019,6,24,6,20.48
2019,6,24,7,77.03
2019,6,24,8,186.44
2019,6,24,9,353.78
2019,6,24,10,429.82
2019,6,24,11,407.99
2019,6,24,12,384.27
2019,6,24,13,412.15
2019,6,24,14,369.5
2019,6,24,15,266.45
2019,6,24,16,162.2
2019,6,24,17,64.17
2019,6,24,18,0.0
2019,6,24,19,0.0
2019,6,24,20,0.0
2019,6,24,21,0.0
2019,6,24,22,0.0
2019,6,24,23,0.0
2019,6,25,0,0.0
2019,6,25,1,0.0
2019,6,25,2,0.0
2019,6,25,3,0.0
2019,6,25,4,0.0
2019,6,25,5,0.0
2019,6,25,6,38.1
2019,6,25,7,208.59
2019,6,25,8,417.74
2019,6,25,9,588.59
2019,6,25,10,688.14
2019,6,25,11,713.94
2019,6,25,12,738.42
2019,6,25,13,775.84
2019,6,25,14,628.63
2019,6,25,15,465.83
2019,6,25,16,253.11
2019,6,25,17,78.92
2019,6,25,18,0.0
2019,6,25,19,0.0
2019,6,25,20,0.0
2019,6,25,21,0.0
2019,6,25,22,0.0
2019,6,25,23,0.0
2019,6,26,0,0.0
2019,6,26,1,0.0
2019,6,26,2,0.0
2019,6,26,3,0.0
2019,6,26,4,0.0
2019,6,26,5,0.0
2019,6,26,6,36.44
2019,6,26,7,146.05
2019,6,26,8,245.82
2019,6,26,9,343.02
2019,6,26,10,461.75
2019,6,26,11,523.39
2019,6,26,12,596.4
2019,6,26,13,519.51
2019,6,26,14,476.84
2019,6,26,15,436.88
2019,6,26,16,265.2
2019,6,26,17,83.23
2019,6,26,18,0.0
2019,6,26,19,0.0
2019,6,26,20,0.0
2019,6,26,21,0.0
2019,6,26,22,0.0
2019,6,26,23,0.0
2019,6,27,0,0.0
2019,6,27,1,0.0
2019,6,27,2,0.0
2019,6,27,3,0.0
2019,6,27,4,0.0
2019,6,27,5,0.0
2019,6,27,6,37.75
2019,6,27,7,146.66
2019,6,27,8,316.19
2019,6,27,9,518.12
2019,6,27,10,683.55
2019,6,27,11,722.49
2019,6,27,12,756.97
2019,6,27,13,703.1
2019,6,27,14,630.82
2019,6,27,15,485.58
2019,6,27,16,290.43
2019,6,27,17,94.7
2019,6,27,18,0.0
2019,6,27,19,0.0
2019,6,27,20,0.0
2019,6,27,21,0.0
2019,6,27,22,0.0
2019,6,27,23,0.0
2019,6,28,0,0.0
2019,6,28,1,0.0
2019,6,28,2,0.0
2019,6,28,3,0.0
2019,6,28,4,0.0
2019,6,28,5,0.0
2019,6,28,6,34.18
2019,6,28,7,58.91
2019,6,28,8,167.28
2019,6,28,9,300.14
2019,6,28,10,368.72
2019,6,28,11,412.48
2019,6,28,12,522.78
2019,6,28,13,499.3
2019,6,28,14,365.3
2019,6,28,15,199.35
2019,6,28,16,80.67
2019,6,28,17,35.38
2019,6,28,18,0.0
2019,6,28,19,0.0
2019,6,28,20,0.0
2019,6,28,21,0.0
2019,6,28,22,0.0
2019,6,28,23,0.0
2019,6,29,0,0.0
2019,6,29,1,0.0
2019,6,29,2,0.0
2019,6,29,3,0.0
2019,6,29,4,0.0
2019,6,29,5,0.0
2019,6,29,6,30.34
2019,6,29,7,147.49
2019,6,29,8,303.59
2019,6,29,9,368.09
2019,6,29,10,444.09
2019,6,29,11,523.78
2019,6,29,12,515.51
2019,6,29,13,416.48
2019,6,29,14,419.66
2019,6,29,15,351.59
2019,6,29,16,229.51
2019,6,29,17,68.11
2019,6,29,18,0.0
2019,6,29,19,0.0
2019,6,29,20,0.0
2019,6,29,21,0.0
2019,6,29,22,0.0
2019,6,29,23,0.0
2019,6,30,0,0.0
2019,6,30,1,0.0
2019,6,30,2,0.0
2019,6,30,3,0.0
2019,6,30,4,0.0
2019,6,30,5,0.0
2019,6,30,6,33.99
2019,6,30,7,209.76
2019,6,30,8,386.34
2019,6,30,9,569.59
2019,6,30,10,693.24
2019,6,30,11,791.1
2019,6,30,12,729.16
2019,6,30,13,536.36
2019,6,30,14,446.97
2019,6,30,15,255.24
2019,6,30,16,142.37
2019,6,30,17,44.88
2019,6,30,18,0.0
2019,6,30,19,0.0
2019,6,30,20,0.0
2019,6,30,21,0.0
2019,6,30,22,0.0
2019,6,30,23,0.0
2019,7,1,0,0.0
2019,7,1,1,0.0
2019,7,1,2,0.0
2019,7,1,3,0.0
2019,7,1,4,0.0
2019,7,1,5,0.0
2019,7,1,6,27.3
2019,7,1,7,135.39
2019,7,1,8,282.06
2019,7,1,9,548.95
2019,7,1,10,684.62
2019,7,1,11,727.36
2019,7,1,12,608.44
2019,7,1,13,487.39
2019,7,1,14,403.73
2019,7,1,15,302.45
2019,7,1,16,186.73
2019,7,1,17,61.38
2019,7,1,18,0.0
2019,7,1,19,0.0
2019,7,1,20,0.0
2019,7,1,21,0.0
2019,7,1,22,0.0
2019,7,1,23,0.0
2019,7,2,0,0.0
2019,7,2,1,0.0
2019,7,2,2,0.0
2019,7,2,3,0.0
2019,7,2,4,0.0
2019,7,2,5,0.0
2019,7,2,6,25.16
2019,7,2,7,123.46
2019,7,2,8,240.24
2019,7,2,9,297.51
2019,7,2,10,431.95
2019,7,2,11,484.95
2019,7,2,12,462.88
2019,7,2,13,505.62
2019,7,2,14,436.79
2019,7,2,15,285.48
2019,7,2,16,165.09
2019,7,2,17,48.54
2019,7,2,18,0.0
2019,7,2,19,0.0
2019,7,2,20,0.0
2019,7,2,21,0.0
2019,7,2,22,0.0
2019,7,2,23,0.0
2019,7,3,0,0.0
2019,7,3,1,0.0
2019,7,3,2,0.0
2019,7,3,3,0.0
2019,7,3,4,0.0
2019,7,3,5,0.0
2019,7,3,6,33.91
2019,7,3,7,205.55
2019,7,3,8,417.1
2019,7,3,9,607.39
2019,7,3,10,728.88
2019,7,3,11,819.31
2019,7,3,12,856.09
2019,7,3,13,743.6
2019,7,3,14,595.56
2019,7,3,15,431.91
2019,7,3,16,246.64
2019,7,3,17,72.11
2019,7,3,18,0.0
2019,7,3,19,0.0
2019,7,3,20,0.0
2019,7,3,21,0.0
2019,7,3,22,0.0
2019,7,3,23,0.0
2019,7,4,0,0.0
2019,7,4,1,0.0
2019,7,4,2,0.0
2019,7,4,3,0.0
2019,7,4,4,0.0
2019,7,4,5,0.0
2019,7,4,6,30.11
2019,7,4,7,121.59
2019,7,4,8,228.52
2019,7,4,9,320.34
2019,7,4,10,446.45
2019,7,4,11,534.98
2019,7,4,12,576.17
2019,7,4,13,592.02
2019,7,4,14,523.34
2019,7,4,15,388.73
2019,7,4,16,225.88
2019,7,4,17,69.59
2019,7,4,18,0.0
2019,7,4,19,0.0
2019,7,4,20,0.0
2019,7,4,21,0.0
2019,7,4,22,0.0
2019,7,4,23,0.0
2019,7,5,0,0.0
2019,7,5,1,0.0
2019,7,5,2,0.0
2019,7,5,3,0.0
2019,7,5,4,0.0
2019,7,5,5,0.0
2019,7,5,6,30.48
2019,7,5,7,103.73
2019,7,5,8,177.07
2019,7,5,9,365.34
2019,7,5,10,505.6
2019,7,5,11,587.63
2019,7,5,12,561.36
2019,7,5,13,312.98
2019,7,5,14,312.48
2019,7,5,15,47.52
2019,7,5,16,51.23
2019,7,5,17,14.34
2019,7,5,18,0.0
2019,7,5,19,0.0
2019,7,5,20,0.0
2019,7,5,21,0.0
2019,7,5,22,0.0
2019,7,5,23,0.0
2019,7,6,0,0.0
2019,7,6,1,0.0
2019,7,6,2,0.0
2019,7,6,3,0.0
2019,7,6,4,0.0
2019,7,6,5,0.0
2019,7,6,6,29.29
2019,7,6,7,93.99
2019,7,6,8,207.05
2019,7,6,9,332.67
2019,7,6,10,473.48
2019,7,6,11,596.35
2019,7,6,12,594.2
2019,7,6,13,565.27
2019,7,6,14,446.45
2019,7,6,15,375.88
2019,7,6,16,227.97
2019,7,6,17,82.61
2019,7,6,18,0.0
2019,7,6,19,0.0
2019,7,6,20,0.0
2019,7,6,21,0.0
2019,7,6,22,0.0
2019,7,6,23,0.0
2019,7,7,0,0.0
2019,7,7,1,0.0
2019,7,7,2,0.0
2019,7,7,3,0.0
2019,7,7,4,0.0
2019,7,7,5,0.0
2019,7,7,6,17.47
2019,7,7,7,48.23
2019,7,7,8,134.67
2019,7,7,9,159.11
2019,7,7,10,264.82
2019,7,7,11,258.23
2019,7,7,12,337.91
2019,7,7,13,365.49
2019,7,7,14,335.67
2019,7,7,15,254.97
2019,7,7,16,113.47
2019,7,7,17,46.18
2019,7,7,18,0.0
2019,7,7,19,0.0
2019,7,7,20,0.0
2019,7,7,21,0.0
2019,7,7,22,0.0
2019,7,7,23,0.0
2019,7,8,0,0.0
2019,7,8,1,0.0
2019,7,8,2,0.0
2019,7,8,3,0.0
2019,7,8,4,0.0
2019,7,8,5,0.0
2019,7,8,6,16.2
2019,7,8,7,54.32
2019,7,8,8,114.87
2019,7,8,9,164.46
2019,7,8,10,201.36
2019,7,8,11,234.43
2019,7,8,12,264.69
2019,7,8,13,242.58
2019,7,8,14,209.09
2019,7,8,15,148.55
2019,7,8,16,74.66
2019,7,8,17,20.12
2019,7,8,18,0.0
2019,7,8,19,0.0
2019,7,8,20,0.0
2019,7,8,21,0.0
2019,7,8,22,0.0
2019,7,8,23,0.0
2019,7,9,0,0.0
2019,7,9,1,0.0
2019,7,9,2,0.0
2019,7,9,3,0.0
2019,7,9,4,0.0
2019,7,9,5,0.0
2019,7,9,6,19.68
2019,7,9,7,93.84
2019,7,9,8,149.18
2019,7,9,9,229.06
2019,7,9,10,285.89
2019,7,9,11,304.77
2019,7,9,12,265.52
2019,7,9,13,316.27
2019,7,9,14,289.95
2019,7,9,15,241.39
2019,7,9,16,145.26
2019,7,9,17,62.66
2019,7,9,18,0.0
2019,7,9,19,0.0
2019,7,9,20,0.0
2019,7,9,21,0.0
2019,7,9,22,0.0
2019,7,9,23,0.0
2019,7,10,0,0.0
2019,7,10,1,0.0
2019,7,10,2,0.0
2019,7,10,3,0.0
2019,7,10,4,0.0
2019,7,10,5,0.0
2019,7,10,6,30.94
2019,7,10,7,199.6
2019,7,10,8,410.92
2019,7,10,9,587.45
2019,7,10,10,740.84
2019,7,10,11,687.89
2019,7,10,12,760.08
2019,7,10,13,662.91
2019,7,10,14,526.34
2019,7,10,15,407.49
2019,7,10,16,242.55
2019,7,10,17,91.44
2019,7,10,18,0.0
2019,7,10,19,0.0
2019,7,10,20,0.0
2019,7,10,21,0.0
2019,7,10,22,0.0
2019,7,10,23,0.0
2019,7,11,0,0.0
2019,7,11,1,0.0
2019,7,11,2,0.0
2019,7,11,3,0.0
2019,7,11,4,0.0
2019,7,11,5,0.0
2019,7,11,6,27.24
2019,7,11,7,124.84
2019,7,11,8,274.7
2019,7,11,9,399.2
2019,7,11,10,533.84
2019,7,11,11,611.12
2019,7,11,12,583.16
2019,7,11,13,612.11
2019,7,11,14,539.92
2019,7,11,15,427.56
2019,7,11,16,236.28
2019,7,11,17,76.09
2019,7,11,18,0.0
2019,7,11,19,0.0
2019,7,11,20,0.0
2019,7,11,21,0.0
2019,7,11,22,0.0
2019,7,11,23,0.0
2019,7,12,0,0.0
2019,7,12,1,0.0
2019,7,12,2,0.0
2019,7,12,3,0.0
2019,7,12,4,0.0
2019,7,12,5,0.0
2019,7,12,6,25.39
2019,7,12,7,91.58
2019,7,12,8,187.81
2019,7,12,9,258.73
2019,7,12,10,319.49
2019,7,12,11,398.84
2019,7,12,12,493.38
2019,7,12,13,513.26
2019,7,12,14,447.06
2019,7,12,15,355.89
2019,7,12,16,188.19
2019,7,12,17,45.27
2019,7,12,18,0.0
2019,7,12,19,0.0
2019,7,12,20,0.0
2019,7,12,21,0.0
2019,7,12,22,0.0
2019,7,12,23,0.0
2019,7,13,0,0.0
2019,7,13,1,0.0
2019,7,13,2,0.0
2019,7,13,3,0.0
2019,7,13,4,0.0
2019,7,13,5,0.0
2019,7,13,6,29.97
2019,7,13,7,120.48
2019,7,13,8,240.66
2019,7,13,9,338.15
2019,7,13,10,483.87
2019,7,13,11,543.12
2019,7,13,12,629.61
2019,7,13,13,605.69
2019,7,13,14,486.05
2019,7,13,15,303.21
2019,7,13,16,138.26
2019,7,13,17,46.09
2019,7,13,18,0.0
2019,7,13,19,0.0
2019,7,13,20,0.0
2019,7,13,21,0.0
2019,7,13,22,0.0
2019,7,13,23,0.0
2019,7,14,0,0.0
2019,7,14,1,0.0
2019,7,14,2,0.0
2019,7,14,3,0.0
2019,7,14,4,0.0
2019,7,14,5,0.0
2019,7,14,6,28.23
2019,7,14,7,107.16
2019,7,14,8,216.73
2019,7,14,9,306.06
2019,7,14,10,399.23
2019,7,14,11,457.22
2019,7,14,12,576.06
2019,7,14,13,628.99
2019,7,14,14,549.3
2019,7,14,15,408.61
2019,7,14,16,217.65
2019,7,14,17,64.73
2019,7,14,18,0.0
2019,7,14,19,0.0
2019,7,14,20,0.0
2019,7,14,21,0.0
2019,7,14,22,0.0
2019,7,14,23,0.0
2019,7,15,0,0.0
2019,7,15,1,0.0
2019,7,15,2,0.0
2019,7,15,3,0.0
2019,7,15,4,0.0
2019,7,15,5,0.0
2019,7,15,6,31.23
2019,7,15,7,135.42
2019,7,15,8,281.95
2019,7,15,9,423.34
2019,7,15,10,546.83
2019,7,15,11,688.98
2019,7,15,12,773.21
2019,7,15,13,712.85
2019,7,15,14,642.61
2019,7,15,15,493.78
2019,7,15,16,288.04
2019,7,15,17,93.65
2019,7,15,18,0.0
2019,7,15,19,0.0
2019,7,15,20,0.0
2019,7,15,21,0.0
2019,7,15,22,0.0
2019,7,15,23,0.0
2019,7,16,0,0.0
2019,7,16,1,0.0
2019,7,16,2,0.0
2019,7,16,3,0.0
2019,7,16,4,0.0
2019,7,16,5,0.0
2019,7,16,6,29.51
2019,7,16,7,139.5
2019,7,16,8,243.32
2019,7,16,9,376.3
2019,7,16,10,507.81
2019,7,16,11,553.11
2019,7,16,12,529.41
2019,7,16,13,463.7
2019,7,16,14,478.0
2019,7,16,15,350.17
2019,7,16,16,200.84
2019,7,16,17,78.88
2019,7,16,18,0.0
2019,7,16,19,0.0
2019,7,16,20,0.0
2019,7,16,21,0.0
2019,7,16,22,0.0
2019,7,16,23,0.0
2019,7,17,0,0.0
2019,7,17,1,0.0
2019,7,17,2,0.0
2019,7,17,3,0.0
2019,7,17,4,0.0
2019,7,17,5,0.0
2019,7,17,6,24.05
2019,7,17,7,75.98
2019,7,17,8,153.41
2019,7,17,9,247.62
2019,7,17,10,271.4
2019,7,17,11,382.29
2019,7,17,12,581.7
2019,7,17,13,633.93
2019,7,17,14,581.26
2019,7,17,15,421.04
2019,7,17,16,231.72
2019,7,17,17,77.77
2019,7,17,18,0.0
2019,7,17,19,0.0
2019,7,17,20,0.0
2019,7,17,21,0.0
2019,7,17,22,0.0
2019,7,17,23,0.0
2019,7,18,0,0.0
2019,7,18,1,0.0
2019,7,18,2,0.0
2019,7,18,3,0.0
2019,7,18,4,0.0
2019,7,18,5,0.0
2019,7,18,6,27.66
2019,7,18,7,68.25
2019,7,18,8,139.47
2019,7,18,9,230.47
2019,7,18,10,328.14
2019,7,18,11,413.11
2019,7,18,12,418.66
2019,7,18,13,377.85
2019,7,18,14,267.02
2019,7,18,15,146.13
2019,7,18,16,88.47
2019,7,18,17,40.72
2019,7,18,18,0.0
2019,7,18,19,0.0
2019,7,18,20,0.0
2019,7,18,21,0.0
2019,7,18,22,0.0
2019,7,18,23,0.0
2019,7,19,0,0.0
2019,7,19,1,0.0
2019,7,19,2,0.0
2019,7,19,3,0.0
2019,7,19,4,0.0
2019,7,19,5,0.0
2019,7,19,6,23.13
2019,7,19,7,101.02
2019,7,19,8,216.27
2019,7,19,9,288.23
2019,7,19,10,361.44
2019,7,19,11,435.16
2019,7,19,12,552.32
2019,7,19,13,457.74
2019,7,19,14,421.11
2019,7,19,15,289.26
2019,7,19,16,172.09
2019,7,19,17,64.04
2019,7,19,18,0.0
2019,7,19,19,0.0
2019,7,19,20,0.0
2019,7,19,21,0.0
2019,7,19,22,0.0
2019,7,19,23,0.0
2019,7,20,0,0.0
2019,7,20,1,0.0
2019,7,20,2,0.0
2019,7,20,3,0.0
2019,7,20,4,0.0
2019,7,20,5,0.0
2019,7,20,6,19.56
2019,7,20,7,62.09
2019,7,20,8,120.48
2019,7,20,9,195.02
2019,7,20,10,331.14
2019,7,20,11,422.37
2019,7,20,12,517.99
2019,7,20,13,555.37
2019,7,20,14,446.58
2019,7,20,15,407.0
2019,7,20,16,231.42
2019,7,20,17,75.71
2019,7,20,18,0.0
2019,7,20,19,0.0
2019,7,20,20,0.0
2019,7,20,21,0.0
2019,7,20,22,0.0
2019,7,20,23,0.0
2019,7,21,0,0.0
2019,7,21,1,0.0
2019,7,21,2,0.0
2019,7,21,3,0.0
2019,7,21,4,0.0
2019,7,21,5,0.0
2019,7,21,6,20.98
2019,7,21,7,54.98
2019,7,21,8,152.2
2019,7,21,9,228.62
2019,7,21,10,358.98
2019,7,21,11,437.27
2019,7,21,12,473.63
2019,7,21,13,600.24
2019,7,21,14,486.45
2019,7,21,15,378.74
2019,7,21,16,205.02
2019,7,21,17,72.66
2019,7,21,18,0.0
2019,7,21,19,0.0
2019,7,21,20,0.0
2019,7,21,21,0.0
2019,7,21,22,0.0
2019,7,21,23,0.0
2019,7,22,0,0.0
2019,7,22,1,0.0
2019,7,22,2,0.0
2019,7,22,3,0.0
2019,7,22,4,0.0
2019,7,22,5,0.0
2019,7,22,6,23.19
2019,7,22,7,94.59
2019,7,22,8,222.05
2019,7,22,9,373.07
2019,7,22,10,446.27
2019,7,22,11,471.93
2019,7,22,12,506.62
2019,7,22,13,507.36
2019,7,22,14,579.93
2019,7,22,15,430.34
2019,7,22,16,240.86
2019,7,22,17,81.7
2019,7,22,18,0.0
2019,7,22,19,0.0
2019,7,22,20,0.0
2019,7,22,21,0.0
2019,7,22,22,0.0
2019,7,22,23,0.0
2019,7,23,0,0.0
2019,7,23,1,0.0
2019,7,23,2,0.0
2019,7,23,3,0.0
2019,7,23,4,0.0
2019,7,23,5,0.0
2019,7,23,6,16.64
2019,7,23,7,85.69
2019,7,23,8,176.29
2019,7,23,9,303.98
2019,7,23,10,432.27
2019,7,23,11,482.69
2019,7,23,12,449.56
2019,7,23,13,447.02
2019,7,23,14,322.61
2019,7,23,15,206.18
2019,7,23,16,88.8
2019,7,23,17,32.86
2019,7,23,18,0.0
2019,7,23,19,0.0
2019,7,23,20,0.0
2019,7,23,21,0.0
2019,7,23,22,0.0
2019,7,23,23,0.0
2019,7,24,0,0.0
2019,7,24,1,0.0
2019,7,24,2,0.0
2019,7,24,3,0.0
2019,7,24,4,0.0
2019,7,24,5,0.0
2019,7,24,6,18.23
2019,7,24,7,98.87
2019,7,24,8,224.08
2019,7,24,9,415.2
2019,7,24,10,551.98
2019,7,24,11,568.65
2019,7,24,12,604.52
2019,7,24,13,618.89
2019,7,24,14,541.14
2019,7,24,15,400.8
2019,7,24,16,235.06
2019,7,24,17,75.82
2019,7,24,18,0.0
2019,7,24,19,0.0
2019,7,24,20,0.0
2019,7,24,21,0.0
2019,7,24,22,0.0
2019,7,24,23,0.0
2019,7,25,0,0.0
2019,7,25,1,0.0
2019,7,25,2,0.0
2019,7,25,3,0.0
2019,7,25,4,0.0
2019,7,25,5,0.0
2019,7,25,6,20.44
2019,7,25,7,69.68
2019,7,25,8,105.73
2019,7,25,9,151.84
2019,7,25,10,193.62
2019,7,25,11,247.58
2019,7,25,12,278.59
2019,7,25,13,238.42
2019,7,25,14,180.22
2019,7,25,15,140.83
2019,7,25,16,75.27
2019,7,25,17,32.35
2019,7,25,18,0.0
2019,7,25,19,0.0
2019,7,25,20,0.0
2019,7,25,21,0.0
2019,7,25,22,0.0
2019,7,25,23,0.0
2019,7,26,0,0.0
2019,7,26,1,0.0
2019,7,26,2,0.0
2019,7,26,3,0.0
2019,7,26,4,0.0
2019,7,26,5,0.0
2019,7,26,6,25.81
2019,7,26,7,125.86
2019,7,26,8,275.17
2019,7,26,9,407.8
2019,7,26,10,489.38
2019,7,26,11,516.23
2019,7,26,12,569.05
2019,7,26,13,604.23
2019,7,26,14,527.12
2019,7,26,15,519.59
2019,7,26,16,307.29
2019,7,26,17,104.12
2019,7,26,18,0.0
2019,7,26,19,0.0
2019,7,26,20,0.0
2019,7,26,21,0.0
2019,7,26,22,0.0
2019,7,26,23,0.0
2019,7,27,0,0.0
2019,7,27,1,0.0
2019,7,27,2,0.0
2019,7,27,3,0.0
2019,7,27,4,0.0
2019,7,27,5,0.0
2019,7,27,6,22.48
2019,7,27,7,92.77
2019,7,27,8,175.72
2019,7,27,9,269.19
2019,7,27,10,305.21
2019,7,27,11,349.51
2019,7,27,12,441.53
2019,7,27,13,476.43
2019,7,27,14,466.04
2019,7,27,15,397.79
2019,7,27,16,216.37
2019,7,27,17,67.52
2019,7,27,18,0.0
2019,7,27,19,0.0
2019,7,27,20,0.0
2019,7,27,21,0.0
2019,7,27,22,0.0
2019,7,27,23,0.0
2019,7,28,0,0.0
2019,7,28,1,0.0
2019,7,28,2,0.0
2019,7,28,3,0.0
2019,7,28,4,0.0
2019,7,28,5,0.0
2019,7,28,6,20.71
2019,7,28,7,50.55
2019,7,28,8,110.43
2019,7,28,9,174.1
2019,7,28,10,235.64
2019,7,28,11,274.09
2019,7,28,12,307.89
2019,7,28,13,288.8
2019,7,28,14,259.6
2019,7,28,15,192.71
2019,7,28,16,110.95
2019,7,28,17,35.83
2019,7,28,18,0.0
2019,7,28,19,0.0
2019,7,28,20,0.0
2019,7,28,21,0.0
2019,7,28,22,0.0
2019,7,28,23,0.0
2019,7,29,0,0.0
2019,7,29,1,0.0
2019,7,29,2,0.0
2019,7,29,3,0.0
2019,7,29,4,0.0
2019,7,29,5,0.0
2019,7,29,6,29.43
2019,7,29,7,170.04
2019,7,29,8,321.72
2019,7,29,9,551.01
2019,7,29,10,741.84
2019,7,29,11,835.31
2019,7,29,12,850.9
2019,7,29,13,786.57
2019,7,29,14,650.84
2019,7,29,15,494.17
2019,7,29,16,289.92
2019,7,29,17,95.05
2019,7,29,18,0.0
2019,7,29,19,0.0
2019,7,29,20,0.0
2019,7,29,21,0.0
2019,7,29,22,0.0
2019,7,29,23,0.0
2019,7,30,0,0.0
2019,7,30,1,0.0
2019,7,30,2,0.0
2019,7,30,3,0.0
2019,7,30,4,0.0
2019,7,30,5,0.0
2019,7,30,6,29.95
2019,7,30,7,107.74
2019,7,30,8,231.48
2019,7,30,9,331.52
2019,7,30,10,423.33
2019,7,30,11,536.75
2019,7,30,12,491.81
2019,7,30,13,425.98
2019,7,30,14,324.77
2019,7,30,15,257.59
2019,7,30,16,156.16
2019,7,30,17,57.62
2019,7,30,18,0.0
2019,7,30,19,0.0
2019,7,30,20,0.0
2019,7,30,21,0.0
2019,7,30,22,0.0
2019,7,30,23,0.0
2019,7,31,0,0.0
2019,7,31,1,0.0
2019,7,31,2,0.0
2019,7,31,3,0.0
2019,7,31,4,0.0
2019,7,31,5,0.0
2019,7,31,6,21.78
2019,7,31,7,113.86
2019,7,31,8,235.58
2019,7,31,9,404.87
2019,7,31,10,598.14
2019,7,31,11,595.98
2019,7,31,12,668.16
2019,7,31,13,608.41
2019,7,31,14,531.74
2019,7,31,15,411.84
2019,7,31,16,231.3
2019,7,31,17,75.27
2019,7,31,18,0.0
2019,7,31,19,0.0
2019,7,31,20,0.0
2019,7,31,21,0.0
2019,7,31,22,0.0
2019,7,31,23,0.0
2019,8,1,0,0.0
2019,8,1,1,0.0
2019,8,1,2,0.0
2019,8,1,3,0.0
2019,8,1,4,0.0
2019,8,1,5,0.0
2019,8,1,6,28.12
2019,8,1,7,134.17
2019,8,1,8,283.12
2019,8,1,9,410.39
2019,8,1,10,539.39
2019,8,1,11,452.59
2019,8,1,12,412.65
2019,8,1,13,411.99
2019,8,1,14,386.7
2019,8,1,15,336.03
2019,8,1,16,217.3
2019,8,1,17,81.65
2019,8,1,18,0.0
2019,8,1,19,0.0
2019,8,1,20,0.0
2019,8,1,21,0.0
2019,8,1,22,0.0
2019,8,1,23,0.0
2019,8,2,0,0.0
2019,8,2,1,0.0
2019,8,2,2,0.0
2019,8,2,3,0.0
2019,8,2,4,0.0
2019,8,2,5,0.0
2019,8,2,6,28.85
2019,8,2,7,121.23
2019,8,2,8,244.97
2019,8,2,9,409.66
2019,8,2,10,504.58
2019,8,2,11,474.32
2019,8,2,12,455.1
2019,8,2,13,488.17
2019,8,2,14,467.95
2019,8,2,15,394.13
2019,8,2,16,204.12
2019,8,2,17,62.12
2019,8,2,18,0.0
2019,8,2,19,0.0
2019,8,2,20,0.0
2019,8,2,21,0.0
2019,8,2,22,0.0
2019,8,2,23,0.0
2019,8,3,0,0.0
2019,8,3,1,0.0
2019,8,3,2,0.0
2019,8,3,3,0.0
